Image,Ratings,Price,Description
"[[[245 245 245]
  [146 146 147]
  [126 126 127]
  ...
  [128 129 128]
  [150 150 150]
  [245 245 245]]

 [[164 164 165]
  [ 44  44  46]
  [ 75  75  77]
  ...
  [ 33  38  34]
  [ 23  24  23]
  [169 168 169]]

 [[144 144 145]
  [ 77  77  79]
  [ 80  80  82]
  ...
  [ 85  57  98]
  [ 44  42  44]
  [138 139 138]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.2,"$249
99","QUALITY SCREEN TIME: From big data to beautiful presentations, this 60Hz monitor deliver Full HD (1920x1080p) viewing for any task
STREAMLINED SOLUTION: RJ45 and USB 3.2 Type-C eliminates the need for costly docking stations, as well as multiple wires, cables, and adapters
LESS CABLE CLUTTER: In addition to fast data, audio, and video transfer, USB Type-C also provides quick 60W charging over a single cable
PRODUCTIVITY & COMFORT: Advanced ergonomics with 40 degree tilt and more help to boost productivity with all-day comfort
AMAZING AT ANY ANGLE: This SuperClear IPS panel ensures stunning views no matter your vantage point
LOSE THE DOCK: Connect video, audio, data and power with a single USB-C cable. Enjoy stable networking with a RJ45 Ethernet port and connect peripherals like USB drives and mice with the USB hub
FLEXIBLE CONNECTIVITY: The VG2456 supports laptops, PCs, Macs, and POS systems with USB 3.2 Type A, B and C, HDMI 1.4, and DisplayPort (Daisy Chain enabled)
INCLUDED IN THE BOX: LCD Monitor, Power Cable, DP to DP Cable, and USB Type C Cable, and USB 3.2 Uplink Cable"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$299
99","16:9 widescreen resolution perfect for watching movies, playing video games and getting on with office work
27"" screen size with 1920x1080 resolution provides a native display of a Full HD video sources without any degradation due to down-sampling technologies
Enjoy crisp content and energetic hues with the 300 Nit brightness
HDMI interface allows you to connect to a variety of HD devices including gaming consoles, Blu-ray players, laptop PCs, digital cameras and many others for the ultimate true high-definition display
5 ms GTG (Fast) response time makes it excellent for latest action films, sports or gaming
VESA mount compatibility allows you to mount the display on a wall or with a stand depending on your specific needs"
"[[[251 251 249]
  [254 254 252]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [252 252 252]]

 [[254 254 253]
  [231 231 230]
  [115 115 114]
  ...
  [105 105 106]
  [191 191 191]
  [255 255 255]]

 [[255 255 255]
  [146 146 146]
  [ 25  25  25]
  ...
  [  0   0   0]
  [ 70  70  70]
  [249 249 249]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"Your #1 Source of Entertainment: Experience endless entertainment with this 32 Inch 4K IPS UHD computer monitor featuring a stunning 4K display.
USB-C Connectivity: Synchronize images, videos, data and charge all of your mobile devices with an all-in-one cable and 60W power delivery! Easily access your settings with the remote control.
HDRi Optimization: Get ready for a cinematic experience thanks to the HDRi optimization which improves contrast and colors of the image.
Built-In Speakers: Free up desk space with a built-in sound system that delivers premium audio.
Brightness Intelligence Technology: Optimizes display performance for work and play to protect your vision while providing a stunning image at the same time.
Height Adjustable: Easily customize your workspace to fit what best works for you! Adjust the height of the monitor for optimal comfort."
"[[[241 243 243]
  [178 176 171]
  [166 167 162]
  ...
  [202 202 199]
  [220 220 216]
  [255 255 255]]

 [[155 157 153]
  [  3   3   3]
  [  0   9  21]
  ...
  [ 14  21  43]
  [ 30  30  42]
  [183 180 179]]

 [[117 119 115]
  [  4   8  21]
  [ 10  30  76]
  ...
  [  8  36 102]
  [  6  11  43]
  [125 122 117]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$899
99","IMMERSIVE MONITOR: 4K UHD (3840x2160p) resolution, 1ms (MPRT) response time, and 150Hz (OC) refresh rate gives you the ultimate enthusiast experience
Viewing Angle is 178° (H) / 178° (V); Aspect Ratio is 16:9
AMD FREESYNC PREMIUM PRO: The XG320U provides a combination of smooth gaming at peak performance, and exceptional high dynamic range visuals while still maintaining low latency
VIBRANT COLORS: Witness the next evolution in open-world storytelling with 10-bit color depth to deliver precise images and certified display HDR 600 in-game detail enhancement
PureXP MOTION BLUR REDUCTION: Backlight strobing technology delivers ultra-smooth graphics and clear visuals in action-packed gaming scenarios
WIDE COLOR COVERAGE: Featuring 99% sRGB coverage and 99% Adobe coverage, this monitor provides incredible color accuracy across work for digital and print
AMAZING AT ANY ANGLE: A three-sided ultra-thin bezel IPS panel ensures stunning views no matter your vantage point"
"[[[172 173 173]
  [121 122 124]
  [127 128 131]
  ...
  [147 146 149]
  [144 145 149]
  [193 194 197]]

 [[129 130 132]
  [ 73  74  77]
  [ 70  71  76]
  ...
  [ 70  70  75]
  [ 81  82  87]
  [139 140 144]]

 [[135 136 138]
  [ 90  91  96]
  [ 86  87  94]
  ...
  [ 96  98 104]
  [112 113 118]
  [153 154 158]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$189
99","QUALITY SCREEN TIME: From big data to beautiful presentations, this monitor delivers Full HD (1920x1080p) viewing for any task
PRODUCTIVITY & COMFORT: Advanced ergonomics help to boost productivity with all-day comfort
AMAZING AT ANY ANGLE: This MVA panel ensures stunning views no matter your vantage point
FLEXIBLE CONNECTIVITY: The VG2449 supports laptops, PCs, Macs, and POS systems with HDMI, DisplayPort (Daisy Chain enabled), and VGA inputs
INCLUDED IN THE BOX: Monitor, Power Cable, Mini DP to DP Cable, and USB 3.0 Cable"
"[[[214 211 210]
  [128 126 126]
  [124 124 125]
  ...
  [177 175 174]
  [181 180 180]
  [234 234 234]]

 [[120 118 117]
  [  7   6   6]
  [ 26  27  29]
  ...
  [  8   7   9]
  [  9   9   9]
  [134 134 134]]

 [[114 113 113]
  [ 34  34  36]
  [ 50  52  56]
  ...
  [ 47  81 110]
  [  2   4   7]
  [119 119 118]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"""27"" wqhd (2560 x 1440) widescreen agile-splendor ips monitor with amd radeon freesync premium technology""
Refresh rate: overclock to 270hz (using display port or usb type-c), response time: 1ms (g to g) - up to 0.5ms (g to g),, brightness: native: 350 nits, hdr mode: peak 400 nits
High brightness and contrast with vesa certified displayhdr 400, color gamut: 99% adobe rgb, color accuracy: delta e<2
""Ergonomic tilt: -5° to 25°, height adjustment range: 4.7"", swivel: 360°, pivot: yes""
Ports: 1 x usb 3.1 (type-c) port, 1 x display port, 2 x hdmi 2.0, 1 x audio-out & 4 x usb 3.0 ports (display port, hdmi & usb cable included)"
"[[[255 255 255]
  [181 181 181]
  [129 128 132]
  ...
  [129 129 129]
  [158 158 158]
  [249 249 249]]

 [[174 174 174]
  [ 80  80  81]
  [119 119 123]
  ...
  [ 28  28  29]
  [ 26  26  26]
  [157 157 157]]

 [[112 112 112]
  [135 135 136]
  [200 199 203]
  ...
  [ 35  35  38]
  [ 33  33  33]
  [120 120 120]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$396
99","With VESA DisplayHDR 400 high dynamic range compatibility, this monitor brings work and virtual worlds to life, backed by 400 nits of brightness, elevating textures, elements, character movements, and natural light and shadow
With 95% coverage of the sRGB spectrum, this monitor is a great solution for photographers, graphic designers, or anyone looking for highly accurate color
With supported video cards such as the AMD Radeon series, AMD FreeSync manages refresh rate, reducing screen tearing, flicker, and stuttering for an effortlessly smooth gaming experience
Transform standard content into HDR-quality video right on the screen. Using a picture quality algorithm, tone mapping and luminance of SDR content are improved for an HDR-like experience
Customized game modes optimize your gaming conditions with two first-person-shooter (FPS) modes and a real-time strategy (RTS) mode as well. Make screen adjustments with a few clicks of your mouse with On-Screen Control*"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$577
99","Versatile 20"" display - Well-suited for retail, hospitality, government, restaurant, and industrial environments
Full HD Edge-to-edge glass display with anti-glare for retail interiors
Mount with flexibility – Standard VESA mount allows you integrate the Elo touchscreen monitor with ease
With up to 10 touches enabled, the 02-Series Monitors provide a tablet-like experience
TouchPro PCAP technology offers wide viewing angles with impeccable image clarity, resolution, and light transmission for accurate touch response and vivid images"
"[[[201 203 200]
  [ 92  94  88]
  [ 81  85  80]
  ...
  [105 103  99]
  [ 90  90  90]
  [183 183 183]]

 [[ 74  73  80]
  [ 14  11  12]
  [ 50  44  39]
  ...
  [ 33  34  36]
  [ 22  22  23]
  [ 62  62  62]]

 [[ 58  57  57]
  [ 31  28  24]
  [ 76  69  62]
  ...
  [ 47  46  47]
  [ 39  39  40]
  [ 59  59  59]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.8,"$1,069
00","32-Inch 4K UHD (3840 x 2160) resolution display with DisplayPort 1.2, HDMI (V2.0) x3, USB Type-C
Brightness is 450cd/m²
100% Adobe RGB and 100% RGB true Color reproduction, factory pre calibrated for outstanding color accuracy (Delta). supports 98% DCI-P3 and 84% rec. 2020 color standards
Asus ProArt calibration technology with 14-bit look-up table (LUT) and uniformity Compensation capability
Compatible with major hardware calibrators such as X-Rite i1 Display Pro and data color spider 5 Series, with the ability to save color parameter profiles directly to the monitor (accessible via hotkey)
Ergonomic tilt, swivel, pivot and height adjustment stand with Asus Eye Care flicker-free and low Blue light technologies"
"[[[255 255 255]
  [240 240 241]
  [160 161 164]
  ...
  [188 189 192]
  [253 253 254]
  [255 255 255]]

 [[245 245 246]
  [106 107 110]
  [ 48  49  53]
  ...
  [ 24  25  30]
  [127 127 129]
  [253 253 253]]

 [[186 187 189]
  [ 54  55  60]
  [ 70  71  75]
  ...
  [ 41  41  46]
  [ 29  29  32]
  [200 200 201]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"24-inch LED-backlit screen (1920x1200) 60Hz,16:10 widescreen aspect ratio, 16.78 million colors
2 Million:1 (typical) high dynamic contrast ratio, 8ms response time with overdrive gray to gray
115mm of height adjustability with the option to tilt, swivel and rotate for optimal viewing angles
1x DVI-D port, 1x display port, 1x VGA port, 1x USB 2.0 upstream port, 4x USB downstream ports
DC power connector for Dell soundbar, 38 W (typical) / 72 W (maximum) power consumption"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [253 253 253]]

 [[253 253 253]
  [245 245 246]
  [202 202 203]
  ...
  [152 152 152]
  [176 176 176]
  [252 252 252]]

 [[255 255 255]
  [162 162 164]
  [ 92  92  94]
  ...
  [ 37  37  37]
  [ 39  39  39]
  [190 190 190]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$141
48","22” Full HD (1920x1080) IPS Display
AMD FreeSync Technology
Dynamic Action Sync
Black Stabilizer
On-Screen Control with Scren Split
Connectivity technology: HDMI x2, D-Sub"
"[[[231 229 230]
  [122 124 128]
  [112 113 114]
  ...
  [133 130 132]
  [134 131 134]
  [219 217 222]]

 [[159 164 162]
  [ 16  18  19]
  [ 41  20  16]
  ...
  [ 37  21  21]
  [ 25  19  19]
  [129 129 134]]

 [[155 154 154]
  [ 82  49  39]
  [196  95  70]
  ...
  [ 62  10   4]
  [ 39  23  19]
  [118 122 124]]

 ...

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$96
18","SHARE THE PANORAMIC VIEW : The 23.8 inch monitor adopts a new generation of VA screen, covering 99% of the SRGB color gamut and 8bit gray level over 16.7M color numbers. Thus the business monitor can 100% restore true colors and present vivid details. Besides, the 178° wide viewing angle of this VA monitor allows you to enjoy a clear, sharp, and delicate images at any angle.
EXTREMELY VIEWING COMFORT: Find your best viewing position and stay comfortable by tilting the screen up to 5 degrees forward or 15 degrees backward. Flicker-Free technology, Blue Light Filter, you can enjoy ultra-smooth gameplay or working for all-day without any eyes uncomfort.
ULTRA SLIM DESIGN: The KOORUI 23.8 inch Business Computer Monitor adopts edgeless design to make the picture more complete when multiple monitors connect. A great choice of business display for desktop, or laptop at home.
MULTIPLE PORTS: KOORUI monitors provide video interfaces via HDMI and VGA ports. This HDMI monitor is with 60Hz refresh rate (compatible with most normal graphics cards) and FHD 1920x1080p resolution. You can connect the edge-less monitor to Xbox, PC and laptops etc, transmitting high-quality images, any switch between office and entertainment.
RELIABLE MONITOR: KOORUI owns super strength from monitor quality to premium service, making you assured. With a 3-year warranty, a 12-month replacement service and calling technical support. If you find any damage, malfunction or missing accessories, please feel free to contact us."
"[[[166 166 166]
  [119 119 119]
  [128 128 128]
  ...
  [123 128 124]
  [137 139 136]
  [222 223 223]]

 [[ 13  13  13]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [113 117 115]]

 [[  3   3   3]
  [  1   1   1]
  [  0   0   0]
  ...
  [ 45   8  13]
  [ 12   0   0]
  [ 83  85  83]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$119
99","GREAT FOR HOME AND OFFICE: An ideal all-around 24 inch display for offices or remote work
SEE THE DIFFERENCE: Razor-sharp clarity and detail with Full HD (1920x1080p) resolution
LESS CABLE CLUTTER: In addition to fast data, audio and video transfer, USB Type-C also provides 15W charging over a single cable
NO IMAGE TEARING: AMD FreeSync technology enables smooth frame rates to aid you in battle
AMAZING AT ANY ANGLE: A slim bezel panel ensures stunning views no matter your vantage point
ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for all-day comfort
FLEXIBLE CONNECTIVITY: The VA2447-MHU supports a variety of HD devices including gaming consoles, Blu-ray, laptops, PCs and digital cameras with HDMI and VGA inputs
INCLUDED IN THE BOX: LCD Monitor, Power Cable, HDMI Cable, and a Quick Start Guide"
"[[[227 229 236]
  [206 205 219]
  [208 205 216]
  ...
  [244 245 245]
  [239 240 240]
  [244 245 245]]

 [[114 115 128]
  [ 44  43  53]
  [ 30  27  34]
  ...
  [ 93  93  96]
  [105 103 105]
  [187 183 185]]

 [[110 110 118]
  [ 11  10  16]
  [  0   0   0]
  ...
  [ 17  16  24]
  [ 35  26  33]
  [155 141 149]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Built-in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk.
99% sRGB Color Gamut: With 99% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance & sharp visibility from multiple viewing angles.
up to 75Hz Refresh Rate: With 75Hz refresh rate, images change faster and smoother than the standard, reducing screen tearing
Multiple Ports: Two HDMI ports and one DisplayPort provide up to 75HZ refresh rate, refining picture clarity in all action-packed gaming sequences and graphic design projects. Audio In and a Headphone Jack provide diverse audio options.
Edgeless Design: Edgeless Design completely immerses you in all the captivating action and wondrous scenery that 1440P resolution and 75Hz refresh rate have to offer.
Blue Light Shift: Reduce your monitors blue light to protect you from eye fatigue, irritation and strains. This enables you to work on your documents, watch movies, or play games more comfortably for extended periods.
FPS-RTS Game Modes: FPS and RTS are Sceptre's custom set display settings built for an enhanced gaming experience. FPS (First Person Shooter), RTS (Real-Time Strategy)."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 87  87  87]
  [180 180 180]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  5   5   5]
  [ 46  46  46]
  [181 181 181]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 17  17  17]
  [ 53  53  53]
  [112 112 112]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$379
00","32-inch QHD (2560x1440) gaming monitor with ultrafast 170Hz refresh rate designed for professional gamers and immersive gameplay
ASUS Extreme Low Motion Blur Sync (ELMB SYNC) technology enables ELMB together with G-SYNC Compatible, eliminating ghosting and tearing for sharp gaming visuals with high frame rates
Freesync Premium technology, delivering a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default
High Dynamic Range (HDR) technology with professional color gamut delivers contrast and color performance that meets the DisplayHDR 400 certification
Supports both Adaptive-Sync with NVIDIA GeForce graphics cards and FreeSync with AMD Radeon graphics cards Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards
Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2023)"
"[[[221 221 221]
  [143 143 143]
  [124 124 124]
  ...
  [135 134 139]
  [136 133 134]
  [214 212 212]]

 [[162 162 162]
  [  9   9   9]
  [  0   0   0]
  ...
  [ 12  12  17]
  [ 19  17  18]
  [144 140 140]]

 [[167 167 167]
  [  3   3   3]
  [  1   1   1]
  ...
  [  1   2   6]
  [  0   0   0]
  [130 125 125]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4,"$103
29","IMMERSIVE VIEWING EXPERIENCE: The monitor 24 inch adopts a advanced VA panel technology minimizes light leakage across the entire screen and corners to deliver deeper, more uniform blacks. The excellent 3000:1 contrast ratio delivers deep blacks and bright whites, so you can see clearly in the darkest or brightest scenes.
ULTRA SLIM DESIGN: The KOORUI computer monitor 24 inch with edgeless design to make the picture more complete when multiple monitors connect. A great choice of business display for desktop, or laptop at home.
OPTIMAL COMFORT: Find your best viewing position and stay comfortable by tilting the screen up to 5 degrees forward or 15 degrees backward. 24"" monitor with Blue Light Filter, Adaptive FreeSync technology so you can enjoy ultra-smooth gameplay or working for all-day without any eyes uncomfor
MULTIPLE PORTS: KOORUI monitors provide video interfaces via HDMI and VGA ports. This HDMI monitor is with 60Hz refresh rate (compatible with most normal graphics cards) and FHD 1920x1080p resolution.
KOORUI SERVICES: We owns super strength from monitor quality to premium service, making you assured. With a 3-year warranty, a 12-month replacement service and 24h support. If you find any damage, malfunction or missing accessories, please feel free to contact us."
"[[[255 255 255]
  [216 218 217]
  [187 188 188]
  ...
  [180 181 178]
  [208 208 208]
  [255 255 255]]

 [[211 212 211]
  [ 50  51  50]
  [ 40  42  39]
  ...
  [ 16  16  16]
  [ 31  30  31]
  [197 197 197]]

 [[155 157 156]
  [ 43  45  44]
  [ 84  86  83]
  ...
  [ 21  21  17]
  [  5   5   4]
  [136 136 136]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$748
17","32” class (31.5” viewable) Momentum 5000 series gaming monitor with 4K UHD 3840x2160 resolution IPS panel and minimal bezels for ultra clear images from virtually all angles.
GET AHEAD OF THE COMPETITION BY MILLISECONDS with lightning-fast 144Hz refresh rate and rapid 1ms response MPRT to hit moving targets with precision, giving you the ultimate edge over your opponents.
SMOOTH VICTORIES WITH AMD FREESYNC PREMIUM + NVIDIA G-SYNC compatibility: Get the most fluid, tear-free gaming experience at its highest performance no matter which GPU you use.
LOW INPUT LAG delivers a lag-free display for higher resolution, enhances picture quality, and maximizes in-game responsiveness, perfect for fast-paced, competitive gaming.
RICH COLORS FOR WORK AND PLAY: Ultra Wide-Color with IPS technology produces vivid, true-to-life images and 124% sRGB color gamut area coverage.
EXPERIENCE INCREDIBLE CONTRAST AND STUNNING DETAILS with VESA DisplayHDR 400 and custom SmartImage HDR modes. Gamers can spot enemies hiding in the shadows easily, and movie viewers can enjoy a more compelling and lifelike show.
DESIGNED FOR YOUR WELL-BEING: LowBlue Mode reduces harmful blue light waves, while Flicker-Free technology regulates brightness smoothly and reduces eye fatigue."
"[[[213 213 214]
  [ 80  80  82]
  [ 72  71  73]
  ...
  [ 91  92  87]
  [ 94  94  94]
  [198 198 198]]

 [[161 161 162]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [ 97  97  97]]

 [[161 159 161]
  [  1   1   3]
  [  2   3   4]
  ...
  [ 11  12  13]
  [  3   3   3]
  [ 90  90  90]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$2,799
00","32-inch 4K (3840 x 2160) mini LED gaming monitor with 144 Hz refresh rate designed for professional gamers
Aspect Ratio is 16:9; Viewing Angle (CR≧10) is 178°/ 178°; Brightness (Max) is 500cd/㎡ and Brightness (HDR, Peak) is 1,400 cd/㎡
G-SYNC ULTIMATE features the latest NVIDIA G-SYNC processors to deliver the best HDR gaming experience
Full Array Local Dimming (FALD) backlight delivers 1152 independent LED zones and peak brightness 1400 nits with DisplayHDR 1400 certification
Quantum-dot display with a wide DCI-P3 98% color gamut provides realistic colors and smoother gradation
With LiveDash* OLED display on the front deco bar, you could choose to display either a customized icon image or the system information such as CPU temperature, GPU info and more
Robust connectivity with DisplayPort 1.4 DSC, HDMI (v2.0) x3, USB 3.1 x2, and USB 2.0 ports
What’s in the box: ROG HDMI cable, ROG DisplayPort cable, ROG USB-A to B cable, Power cord & adapter, Quick Start Guide, Warranty Card, Color calibration report, ROG Welcome card, ROG Stickers, Tripod Thread Screw, Wall mount screw, tripod screw, Replaceable LED light covers, ROG pouch"
"[[[254 254 254]
  [255 255 255]
  [254 254 254]
  ...
  [254 255 255]
  [254 255 255]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ...
  [254 255 255]
  [254 255 255]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ...
  [254 255 255]
  [254 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [254 254 254]
  [239 239 239]
  ...
  [243 243 243]
  [255 255 255]
  [254 254 254]]

 [[254 254 254]
  [255 255 255]
  [248 248 248]
  ...
  [255 255 255]
  [253 253 253]
  [255 255 255]]

 [[252 252 252]
  [255 255 255]
  [253 253 253]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]]",4.4,"$189
99","27” FHD (1920 x 1080) IPS Display
5W x 2 Built-in Speakers
HDMI Input
Dolby Audio
Wall Mountable"
